prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(kg/m2/s),evap_surface(kg/m2/s),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2),Soil_Moisture_Sum,Soil_Saturation,soil_awsc_max,Actual_Soil_Saturation,date,Baseflow
0,30.6,21.14,25.87,369.63,264.19,-0.49,-0.67,0.99,76.12,2.91,2.49,2.45,0,0.35,27.64,76.34,212.27,592.04,908.29,905.84,150,6.038933333,25-11-2010,298.0700127
0,30.75,19.87,25.31,372.26,267.45,-0.46,-0.28,0.79,75.55,2.98,2.53,2.49,0,0.3,26.25,75.89,211.57,591.5,905.21,902.72,150,6.018133333,26-11-2010,289.3110081
0,30.74,20.11,25.42,381.26,236.19,-0.13,0.18,0.82,79.18,3.12,2.71,2.68,0.03,0.34,25.03,75.4,210.86,591.01,902.3,899.62,150,5.997466667,27-11-2010,291.8969718
0,31.16,20.28,25.72,379.13,257.44,-0.57,-0.13,0.98,75.62,2.87,2.43,2.37,0.04,0.38,23.92,74.91,210.16,590.48,899.47,897.1,150,5.980666667,28-11-2010,286.3014155
0,30.93,20.12,25.52,374.38,261.2,-0.31,-0.67,0.85,75.16,2.84,2.44,2.37,0,0.27,22.81,74.4,209.42,589.93,896.56,894.19,150,5.961266667,29-11-2010,280.9908965
0,30.57,20.41,25.49,379.34,262.78,-0.8,-0.73,1.18,72.21,2.84,2.4,2.33,0,0.29,21.69,73.89,208.68,589.38,893.64,891.31,150,5.942066667,30-11-2010,277.6275678
0,29.74,20.53,25.14,384.09,254,-0.65,-0.13,0.86,76.09,2.59,2.2,2.14,0.09,0.21,20.71,73.38,207.93,588.81,890.83,888.69,150,5.9246,01-12-2010,279.0907929
0.09,29.19,20.1,24.65,376.22,255.69,-1.03,-0.78,1.38,76.57,2.82,2.33,2.26,0.06,0.3,20.1,72.92,207.24,588.3,888.56,886.39,150,5.909266667,02-12-2010,275.6708355
0,29.12,19.05,24.08,356.49,264.7,-1.08,-0.72,1.38,69.33,3.08,2.51,2.42,0.03,0.34,19.29,72.44,206.53,587.76,886.02,883.6,150,5.890666667,03-12-2010,264.9181958
0,29.23,18.66,23.94,365.18,271.15,-1.17,-1.13,1.76,63.08,2.68,2.21,2.17,0,0.4,18.33,71.93,205.76,587.18,883.2,881.03,150,5.873533333,04-12-2010,259.5281907
0,25.51,19.37,22.44,399.22,69.63,-1.58,-1.26,2.11,79.83,1.13,0.94,0.94,1.05,0.24,18.51,71.61,205.25,586.86,882.23,881.29,150,5.875266667,05-12-2010,248.3478541
3.47,22.88,17.72,20.3,404.29,60.96,-1.76,-1.91,2.92,92.45,0.99,1.32,1.32,0.93,0.11,22.05,71.55,205.05,586.8,885.45,887.6,150,5.917333333,06-12-2010,190.46
9.12,23.1,18.58,20.84,410.12,48.12,-2.32,-1.82,3.35,90.29,0.53,2.6,2.6,0.71,0.22,23.23,71.58,204.92,586.74,886.47,892.99,150,5.953266667,07-12-2010,194.9113333
44.62,25.3,19.65,22.48,415.49,121.84,-1.94,-0.07,2.49,86.17,1.31,1.53,1.53,0.46,0.14,24.31,71.71,204.69,586.53,887.24,930.33,150,6.2022,08-12-2010,207.4238444
8.21,25.56,20.39,22.98,411.76,151.33,0.33,0.13,1.04,91.37,1.53,1.43,1.43,0.22,0.07,26.23,71.96,204.46,586.37,889.02,895.8,150,5.972,09-12-2010,239.0084348
4.92,28.05,20.34,24.2,376.67,246,0.76,-0.66,1.06,79.96,2.49,2.14,2.13,0,0.37,27.43,72.05,204.1,586.02,889.6,892.39,150,5.949266667,10-12-2010,243.1186754
0.24,28.79,19.82,24.3,364.68,259.73,0.35,-0.48,0.67,73.16,2.38,2.05,2.04,0,0.29,26.09,71.76,203.49,585.47,886.81,885.01,150,5.900066667,11-12-2010,259.4218277
0.24,29.18,20.23,24.7,374.08,243.58,0.74,-0.02,0.84,79.14,2.61,2.29,2.28,0.07,0.25,25.04,71.43,202.87,584.97,884.31,882.27,150,5.8818,12-12-2010,248.9838242
0.01,29.05,19.97,24.51,360.68,232.91,0.52,-0.01,0.75,79.18,2.39,2.21,2.21,0.07,0.27,24.78,71.4,202.43,584.56,883.17,880.97,150,5.873133333,13-12-2010,248.016422
0,28.79,19.14,23.96,338.89,259.66,0.18,-0.94,1.11,69.76,2.91,2.43,2.41,0,0.37,24.03,71.13,201.87,584.04,881.07,878.66,150,5.857733333,14-12-2010,241.7604006
0.02,27.2,18.18,22.69,329.3,269.05,-0.24,-0.93,1.11,66.13,2.88,2.35,2.32,0,0.33,22.83,70.67,201.26,583.5,878.26,875.96,150,5.839733333,15-12-2010,237.7982537
0,27.58,16.42,22,309.86,269.74,0.1,-0.84,0.98,68.38,2.96,2.31,2.27,0,0.27,21.73,70.2,200.61,582.97,875.51,873.24,150,5.8216,16-12-2010,233.188894
0,27.32,14.92,21.12,301.01,275.77,0.13,-0.93,1,61.79,2.94,2.26,2.21,0,0.26,20.73,69.71,199.93,582.43,872.8,870.59,150,5.803933333,17-12-2010,234.4762995
0,27.34,13.98,20.66,299.61,278.74,-0.61,-1.08,1.29,60.36,2.94,2.28,2.22,0,0.3,19.76,69.23,199.24,581.9,870.13,867.91,150,5.786066667,18-12-2010,223.4716564
0,27.37,14.13,20.75,301.44,278.13,-1.03,-1.11,1.56,60.82,3.03,2.3,2.22,0,0.25,18.84,68.76,198.56,581.36,867.52,865.3,150,5.768666667,19-12-2010,224.1153824
0,26.88,13.31,20.1,298.96,280.13,-0.67,-0.76,1.08,60.24,3.05,2.3,2.21,0,0.27,17.98,68.29,197.86,580.8,864.93,862.72,150,5.751466667,20-12-2010,232.2664088
0,27.06,12.72,19.89,292.85,278.8,-0.28,-1.08,1.18,57.32,2.99,2.26,2.17,0,0.22,17.18,67.83,197.14,580.25,862.4,860.23,150,5.734866667,21-12-2010,239.5620589
0,27.68,12.42,20.05,303.65,278.21,-0.16,-0.44,0.52,60.9,2.98,2.34,2.24,-0.01,0.17,16.43,67.36,196.41,579.69,859.89,857.65,150,5.717666667,22-12-2010,242.759304
0,28.05,13.03,20.54,312.91,274.33,0.1,-0.24,0.38,69.47,2.86,2.39,2.28,-0.02,0.15,15.8,66.89,195.68,579.15,857.52,855.24,150,5.7016,23-12-2010,245.4942259
0,28.41,13.82,21.12,312.46,276.47,-0.24,-0.83,0.92,63.52,2.92,2.41,2.3,-0.01,0.15,15.22,66.44,194.95,578.6,855.21,852.91,150,5.686066667,24-12-2010,244.386343
0,28.55,14.25,21.4,314.99,274.14,-0.56,-0.92,1.12,63.44,3,2.44,2.32,0,0.17,14.61,65.99,194.21,578.03,852.84,850.52,150,5.670133333,25-12-2010,210.6
0,27.97,14.26,21.12,320.91,272.73,-0.51,-0.52,0.82,63.3,2.94,2.41,2.29,0,0.18,14.03,65.54,193.46,577.45,850.48,848.19,150,5.6546,26-12-2010,201.5533333
0,27.52,14.66,21.09,331.03,268.65,-0.82,-0.43,1.04,65.49,2.89,2.38,2.25,-0.01,0.17,13.49,65.1,192.72,576.89,848.2,845.95,150,5.639666667,27-12-2010,198.5304444
0,27.76,14.7,21.23,328.24,269.97,-0.56,-0.63,0.94,68.3,2.94,2.42,2.28,-0.01,0.15,12.99,64.68,191.99,576.34,846,843.72,150,5.6248,28-12-2010,195.9359481
0,27.19,14.4,20.8,335.5,265.88,-0.22,-0.2,0.55,69.27,2.91,2.43,2.29,-0.01,0.14,12.54,64.25,191.24,575.77,843.8,841.51,150,5.610066667,29-12-2010,199.0627672
0,28.25,14.98,21.62,332.43,271.46,0.01,0.59,0.9,68.75,2.91,2.45,2.31,-0.01,0.17,12.11,63.82,190.48,575.21,841.62,839.31,150,5.5954,30-12-2010,217.1097525
0,28.56,14.75,21.66,332.48,270.82,0.28,0.23,0.51,72.33,3.02,2.48,2.33,-0.01,0.15,11.7,63.4,189.73,574.65,839.48,837.15,150,5.581,31-12-2010,220.7828433
0,28.44,15.77,22.1,351.75,268.07,0.03,-1.36,1.44,66.25,3.06,2.53,2.38,0,0.18,11.3,62.99,188.97,574.1,837.36,834.98,150,5.566533333,01-01-2011,233.7158007
0,27.65,16.07,21.86,352.57,267.96,-0.07,-0.33,0.65,64.55,2.91,2.35,2.22,-0.01,0.16,10.87,62.57,188.19,573.47,835.1,832.88,150,5.552533333,02-01-2011,222.9900071
0,27.47,17.19,22.33,347.84,265.12,0.04,-0.75,0.97,66.14,2.93,2.34,2.2,0,0.18,10.47,62.16,187.4,572.85,832.88,830.68,150,5.537866667,03-01-2011,176.59
0,26.86,15.74,21.3,318.8,254.85,0.1,-1.34,1.51,55.41,2.74,2.14,2.03,0,0.23,10.11,61.77,186.64,572.26,830.78,828.75,150,5.525,04-01-2011,182.0403333
0,26.37,14.35,20.36,309.15,273.72,-0.4,-1.13,1.3,49.61,2.77,2.03,1.9,0,0.22,9.73,61.37,185.87,571.66,828.63,826.73,150,5.511533333,05-01-2011,202.7888778
0,26.29,12.63,19.46,299.06,281.9,-0.64,-1.05,1.45,48.39,3.18,2.34,2.19,0,0.19,9.35,60.97,185.08,571.05,826.45,824.26,150,5.495066667,06-01-2011,214.5196226
0,26.44,11.69,19.07,315.06,276.08,0.37,-0.59,0.82,54.02,3.15,2.4,2.24,0,0.19,9,60.57,184.26,570.42,824.25,822.01,150,5.480066667,07-01-2011,217.7490943
0,27.25,12.25,19.75,316.68,278.65,0.03,-0.49,0.65,56.84,3.11,2.48,2.3,0,0.19,8.67,60.16,183.43,569.79,822.05,819.75,150,5.465,08-01-2011,184.49
0,28.2,13.31,20.76,313.29,280.34,0.79,-0.31,0.94,57.18,3.13,2.56,2.37,0,0.2,8.35,59.76,182.61,569.17,819.89,817.52,150,5.450133333,09-01-2011,201.527
0,28.04,13.69,20.86,304.09,281.1,0.09,-1.18,1.3,50.07,3.26,2.43,2.25,0,0.23,8.05,59.37,181.8,568.52,817.74,815.49,150,5.4366,10-01-2011,210.9137667
0,27.4,12.26,19.83,293.98,287.48,0.57,-0.97,1.21,45.96,3.32,2.42,2.24,0,0.23,7.74,58.99,180.97,567.88,815.58,813.34,150,5.422266667,11-01-2011,222.4853856
0,28.13,11.61,19.87,296.63,289.61,0.05,-0.79,0.92,45.69,3.35,2.48,2.29,0,0.2,7.45,58.61,180.15,567.24,813.45,811.16,150,5.407733333,12-01-2011,229.1074109
0,28.82,12.21,20.52,305.05,285.82,-0.23,-0.58,0.77,49.66,3.37,2.54,2.33,0,0.2,7.18,58.23,179.31,566.59,811.31,808.98,150,5.3932,13-01-2011,229.7846935
0,29.28,12.53,20.9,313.22,287.13,-0.31,-0.03,0.59,49.44,3.39,2.58,2.36,0,0.23,6.9,57.85,178.48,565.92,809.15,806.79,150,5.3786,14-01-2011,236.5669726
0,29.43,13.37,21.4,321.39,283.58,0.26,0.82,1.06,55.56,3.41,2.63,2.4,0,0.27,6.65,57.5,177.66,565.27,807.08,804.68,150,5.364533333,15-01-2011,235.2090826
0,29.4,14,21.7,326.4,282.62,0.93,-0.5,1.22,55.99,3.52,2.67,2.43,0,0.28,6.41,57.15,176.87,564.63,805.06,802.63,150,5.350866667,16-01-2011,206.54
0,29.12,14.75,21.94,317.35,283.84,0.85,-0.94,1.32,51.59,3.46,2.61,2.36,0,0.27,6.18,56.82,176.08,563.98,803.06,800.7,150,5.338,17-01-2011,219.0086667
0,29.43,13.93,21.68,311.12,289.74,0.72,-0.47,0.97,45.26,3.53,2.61,2.36,0,0.3,5.95,56.48,175.28,563.3,801.01,798.65,150,5.324333333,18-01-2011,188.47
0,29.88,15.28,22.58,327.71,283.64,0.94,-0.26,1.11,55.18,3.62,2.7,2.42,0,0.29,5.73,56.16,174.49,562.66,799.04,796.62,150,5.3108,19-01-2011,198.471
0,28.67,15.27,21.97,325.34,284.98,0.63,-0.96,1.26,51.27,3.5,2.73,2.43,0,0.33,5.53,55.84,173.73,562.01,797.11,794.68,150,5.297866667,20-01-2011,206.1916333
0,28.23,15.31,21.77,329.19,287.74,0.18,-0.69,0.89,52.83,3.49,2.64,2.36,-0.02,0.3,5.34,55.54,172.97,561.36,795.21,792.85,150,5.285666667,21-01-2011,200.1113678
0,28.93,14.61,21.77,320.11,289.19,-0.39,-0.91,1.09,50.94,3.38,2.63,2.32,-0.01,0.28,5.17,55.24,172.23,560.7,793.34,791.02,150,5.273466667,22-01-2011,201.7071996
0,29.54,14.09,21.82,328.58,290.38,-0.34,-0.22,0.7,53.74,3.47,2.73,2.39,-0.01,0.31,4.99,54.96,171.5,560.05,791.5,789.11,150,5.260733333,23-01-2011,206.8545597
0,30.01,14.44,22.22,331.4,290.78,-0.35,-0.05,0.71,54.16,3.42,2.78,2.42,0,0.32,4.81,54.68,170.79,559.39,789.67,787.25,150,5.248333333,24-01-2011,210.8078878
0,29.88,14.87,22.38,338.61,290.58,-0.25,0.02,0.62,54.65,3.55,2.81,2.44,0,0.35,4.64,54.42,170.09,558.74,787.89,785.45,150,5.236333333,25-01-2011,205.748329
0,30.27,15.4,22.84,335.94,291.06,0.07,-0.21,0.57,53.93,3.59,2.84,2.43,-0.01,0.33,4.47,54.17,169.41,558.09,786.14,783.71,150,5.224733333,26-01-2011,203.227275
0,30.73,15.64,23.18,335.8,294.58,-0.12,-0.45,0.82,47.63,3.68,2.87,2.45,-0.01,0.36,4.31,53.92,168.75,557.43,784.41,781.96,150,5.213066667,27-01-2011,176.59
0,30.29,15.68,22.98,332.5,295.48,0.52,0.37,0.87,47.54,3.65,2.85,2.41,-0.01,0.4,4.15,53.68,168.08,556.74,782.65,780.24,150,5.2016,28-01-2011,182.7203333
0,30.62,16.61,23.62,338.55,296.66,0.18,0.19,0.77,50.97,3.7,2.86,2.39,-0.03,0.4,4,53.44,167.42,556.08,780.94,778.55,150,5.190333333,29-01-2011,201.1062111
0,30.52,17.01,23.76,348.13,293.52,0.1,0.03,0.58,53.66,3.34,2.7,2.25,0.02,0.41,3.86,53.22,166.79,555.44,779.31,777.06,150,5.1804,30-01-2011,207.8606004
0,30.86,16.8,23.83,337.8,298.19,-0.27,-0.67,0.93,42.93,3.43,2.65,2.17,0,0.4,3.73,53.01,166.17,554.79,777.7,775.53,150,5.1702,31-01-2011,215.6250469
0,30.63,16.26,23.44,330.54,300.41,-0.7,-0.63,1.14,44.49,3.71,2.77,2.25,0,0.44,3.59,52.79,165.55,554.11,776.04,773.79,150,5.1586,01-02-2011,217.055863
0,30.05,16.61,23.33,324.16,302.73,-0.38,-0.93,1.16,46.22,3.81,2.87,2.29,-0.02,0.46,3.47,52.57,164.91,553.44,774.39,772.1,150,5.147333333,02-02-2011,218.6587133
0,29.96,16.34,23.15,325.81,305.76,-0.83,-0.8,1.27,48.15,3.86,2.88,2.28,-0.02,0.43,3.36,52.35,164.27,552.79,772.77,770.49,150,5.1366,03-02-2011,223.1671851
0,30.47,16.02,23.24,322.35,305.42,-0.21,-0.9,1.07,46.85,3.76,2.9,2.28,0,0.44,3.26,52.14,163.66,552.15,771.21,768.93,150,5.1262,04-02-2011,221.1392172
0,30.13,15.9,23.02,330.05,308.51,-0.66,-0.38,1.03,47.28,3.96,2.91,2.24,-0.02,0.49,3.16,51.94,163.05,551.49,769.64,767.4,150,5.116,05-02-2011,219.8548376
0,30.62,15.18,22.9,333.07,309.19,-0.19,-0.1,0.75,49.75,3.78,2.98,2.27,-0.01,0.5,3.06,51.75,162.47,550.86,768.14,765.87,150,5.1058,06-02-2011,226.3147305
0,31.12,15.67,23.4,333.55,310.3,-0.26,-0.13,0.71,48.05,3.85,3.03,2.28,0,0.5,2.97,51.57,161.91,550.21,766.66,764.38,150,5.095866667,07-02-2011,216.2526626
0,31.76,15.93,23.84,323.7,313.96,0.16,-0.32,0.57,40.46,3.93,3.03,2.24,0,0.46,2.88,51.4,161.37,549.59,765.24,763,150,5.086666667,08-02-2011,216.7600197
0,31.9,16,23.95,329.01,314.83,0.31,-0.29,0.77,36.94,3.99,3.05,2.23,0,0.5,2.78,51.23,160.83,548.93,763.77,761.54,150,5.076933333,09-02-2011,206.8046791
0,32,16.23,24.12,328.37,313.45,-0.14,0,0.73,36.69,3.94,2.96,2.13,0,0.55,2.68,51.07,160.3,548.28,762.33,760.2,150,5.068,10-02-2011,197.1329634
0,31.86,16.05,23.96,326.78,315.7,-0.05,-0.36,0.81,36.74,4.12,3.07,2.17,0,0.56,2.59,50.9,159.77,547.63,760.89,758.72,150,5.058133333,11-02-2011,191.0075435
0,32.37,16.56,24.46,334.85,314.24,0.01,-0.17,0.79,40.16,4.08,3.11,2.25,0,0.53,2.51,50.74,159.24,546.98,759.47,757.22,150,5.048133333,12-02-2011,197.3181109
0,32.96,16.67,24.82,343.11,314.84,-0.12,-0.03,0.67,38.54,4.14,3.14,2.18,0,0.55,2.44,50.59,158.73,546.34,758.1,755.92,150,5.039466667,13-02-2011,191.7948036
0,32.74,17.17,24.96,341.33,315.67,0.54,0.46,0.97,42.39,4.28,3.15,2.13,0,0.59,2.36,50.44,158.23,545.71,756.74,754.61,150,5.030733333,14-02-2011,193.0267089
0,32.35,17.18,24.76,324.85,319.58,0.02,1.62,1.79,40.51,4.53,3.05,2.06,-0.01,0.67,2.3,50.29,157.73,545.07,755.39,753.33,150,5.0222,15-02-2011,195.170249
0,31.29,17.72,24.5,351.82,318.64,1.2,1.01,1.68,53.4,4.29,3.12,2.06,-0.01,0.57,2.25,50.14,157.23,544.46,754.08,752.02,150,5.013466667,16-02-2011,203.4078244
0,31.76,18.45,25.1,357.98,309.18,1.01,0.25,1.15,54.46,3.92,2.97,1.94,0,0.62,2.2,49.99,156.72,543.83,752.74,750.8,150,5.005333333,17-02-2011,212.1049554
0,31.72,19.26,25.49,374.57,295.93,0.51,0.47,0.96,61.09,3.7,2.79,1.81,0.15,0.55,2.25,49.85,156.24,543.23,751.57,749.76,150,4.9984,18-02-2011,207.2531384
0,30.9,20.44,25.67,379.2,300.25,0.65,1.3,1.76,61.58,3.19,2.56,1.81,0.16,0.54,2.47,49.71,155.77,542.62,750.57,748.76,150,4.991733333,19-02-2011,204.180321
0.28,30.77,20.68,25.72,377.31,313.02,0.25,1.11,1.45,61.47,3.54,2.79,2,0.2,0.61,2.79,49.58,155.31,542.02,749.7,747.98,150,4.986533333,20-02-2011,202.2342033
2.89,29.53,20.27,24.9,376.29,274.97,0.54,-0.89,1.2,71.81,3.27,2.65,2.05,0.21,0.5,4.17,49.46,154.9,541.56,750.09,750.93,150,5.0062,21-02-2011,159.05
0.34,29.78,18.76,24.27,347.39,314.1,0.21,-0.45,0.93,51.88,3.06,2.5,1.74,-0.01,0.66,4.53,49.33,154.45,540.95,749.26,747.86,150,4.985733333,22-02-2011,178.455
0,30.33,18.8,24.56,343.91,324.5,0.32,-0.12,0.73,52.57,3.45,2.8,1.88,-0.03,0.69,4.31,49.2,153.98,540.31,747.8,745.92,150,4.9728,23-02-2011,196.3015
0.01,30.55,19.15,24.85,349.19,323.06,-0.05,-0.08,0.8,54.87,3.76,3.05,2.1,-0.02,0.68,4.11,49.07,153.51,539.68,746.37,744.28,150,4.961866667,24-02-2011,176.59
0.08,30.85,19.96,25.4,363.21,324.04,0.52,0.34,1,54.5,3.73,3.08,2.04,0.07,0.65,3.93,48.94,153.05,539.06,744.98,743.02,150,4.953466667,25-02-2011,196.5236667
0,30.89,19.88,25.38,367.43,314.06,0.26,-0.4,0.76,50.09,3.28,2.75,1.78,0.1,0.67,3.77,48.82,152.58,538.41,743.58,741.8,150,4.945333333,26-02-2011,160.98
0,31.19,19.62,25.4,365.64,303.58,-0.34,-0.4,0.88,45.45,3.45,2.82,1.95,0.13,0.68,3.64,48.69,152.12,537.76,742.21,740.26,150,4.935066667,27-02-2011,176.924
0,31.55,18.96,25.26,361.48,328.1,-0.16,-0.17,0.79,44.26,4.12,3.24,2.06,0.07,0.68,3.49,48.57,151.68,537.13,740.87,738.81,150,4.9254,28-02-2011,175.5385333
0,31.85,19.02,25.44,351.34,330.91,0.25,-0.38,0.98,43,4.37,3.44,2.2,0.02,0.72,3.33,48.46,151.24,536.49,739.52,737.32,150,4.915466667,01-03-2011,184.0944044
0,32.43,19.21,25.82,345.68,335.43,-0.24,-0.4,0.92,40.71,4.35,3.46,2.01,0,0.7,3.17,48.35,150.82,535.86,738.2,736.19,150,4.907933333,02-03-2011,182.7497895
0,33.05,19.65,26.35,368.27,332.1,-0.48,-0.06,1.1,39.13,4.6,3.54,2,0,0.66,3.02,48.25,150.42,535.25,736.94,734.94,150,4.8996,03-03-2011,159.05
0,33.99,20.03,27.01,367.12,333.04,-0.1,0.28,0.86,40.02,4.58,3.57,1.96,0.02,0.67,2.88,48.15,150.03,534.65,735.71,733.75,150,4.891666667,04-03-2011,177.0783333
0,34.43,20.21,27.32,375.22,336.28,0.27,-0.02,0.86,36.75,4.29,3.42,1.93,0.01,0.66,2.75,48.06,149.67,534.1,734.58,732.65,150,4.884333333,05-03-2011,171.6696111
0,35.33,20.36,27.84,364.89,339.17,0.46,-0.6,0.96,31.09,4.46,3.46,1.83,0,0.64,2.61,47.98,149.35,533.59,733.53,731.7,150,4.878,06-03-2011,187.1374204
0,35.65,21.02,28.34,362.91,341,-0.29,-1.09,1.33,30.47,5.02,3.69,1.96,0,0.64,2.49,47.91,149.05,533.13,732.58,730.62,150,4.8708,07-03-2011,182.0070329
0,35.51,21.46,28.48,351.29,344.54,0.14,-0.5,0.9,31.95,5.02,3.62,1.83,0,0.6,2.37,47.84,148.76,532.69,731.66,729.83,150,4.865533333,08-03-2011,187.5077875
0,35.29,20.92,28.1,368.59,343.67,1.21,0.97,1.71,30.92,5.16,3.65,1.83,0,0.63,2.28,47.77,148.46,532.19,730.7,728.87,150,4.859133333,09-03-2011,187.6015988
0,34.61,22.7,28.66,370.96,342.08,0.92,1.42,1.89,36.08,5.28,3.64,1.84,0.01,0.7,2.19,47.68,148.13,531.68,729.68,727.84,150,4.852266667,10-03-2011,197.9210125
0,33.94,21.52,27.73,368.05,339.14,0.87,1.03,1.72,40.81,5.14,3.61,1.72,0.12,0.66,2.13,47.6,147.79,531.13,728.65,726.93,150,4.8462,11-03-2011,197.5866413
0,34,20.82,27.41,361.56,345.61,0.63,-0.62,1.17,39.5,4.77,3.7,1.72,0,0.69,2.08,47.52,147.44,530.56,727.6,725.88,150,4.8392,12-03-2011,196.0182061
0,33.76,21.43,27.6,346.75,351.12,0.63,-0.25,1.02,41.44,4.65,3.67,1.77,0,0.66,2.02,47.44,147.09,529.97,726.52,724.75,150,4.831666667,13-03-2011,193.6681972
1.23,33.89,21.24,27.56,351.86,351.43,0.51,-0.22,0.9,40.9,4.7,3.68,1.68,-0.01,0.71,1.96,47.36,146.74,529.39,725.45,725,150,4.833333333,14-03-2011,176.59
0,34.27,21.07,27.67,366.23,344.91,0.42,-0.04,1.13,39.95,4.47,3.45,1.57,0.17,0.66,1.93,47.27,146.4,528.84,724.44,722.87,150,4.819133333,15-03-2011,164.86
0.03,33.96,20.75,27.36,346.64,346.8,-0.67,-0.67,1.4,45.9,4.88,3.55,1.62,0.01,0.65,1.9,47.2,146.07,528.27,723.44,721.85,150,4.812333333,16-03-2011,162.6213333
0,34.4,21.11,27.76,354.28,353.23,0.09,0.38,1.07,38.89,4.95,3.79,1.62,0,0.7,1.86,47.12,145.74,527.72,722.44,720.82,150,4.805466667,17-03-2011,165.1535111
0,34.25,21.54,27.9,364.03,352.3,1.08,0.75,1.64,43.87,5.29,3.84,1.57,0,0.71,1.83,47.05,145.42,527.16,721.46,719.89,150,4.799266667,18-03-2011,167.420557
0,34.72,21.96,28.34,365.04,356.03,1.31,0.81,1.85,42.67,5.44,3.91,1.65,0,0.69,1.8,46.97,145.1,526.63,720.5,718.85,150,4.792333333,19-03-2011,172.1896861
0,34.7,22.13,28.42,363.65,357.88,1.48,0.92,1.95,37.74,5.54,3.93,1.53,-0.01,0.68,1.78,46.91,144.81,526.12,719.62,718.09,150,4.787266667,20-03-2011,171.8768012
0,34.65,22.72,28.68,365.19,356.17,1.47,0.54,1.87,44.98,5.51,3.95,1.56,0,0.73,1.76,46.84,144.51,525.6,718.71,717.15,150,4.781,21-03-2011,181.7753074
0,35.22,22.73,28.98,373.43,357.95,0.84,0.8,1.49,40.84,5.17,3.87,1.45,0.05,0.62,1.75,46.78,144.22,525.1,717.85,716.4,150,4.776,22-03-2011,197.7076947
0,34.74,23.07,28.9,390.84,344.58,0.44,1.38,1.9,42.66,4.82,3.58,1.51,0.14,0.58,1.77,46.72,143.96,524.63,717.08,715.57,150,4.770466667,23-03-2011,235.7948733
0,33.5,23.68,28.59,388.72,350.34,1.01,0.92,1.8,45.74,4.83,3.65,1.7,0.38,0.59,1.91,46.66,143.67,524.11,716.35,714.65,150,4.764333333,24-03-2011,248.2500864
1.11,32.89,22.68,27.78,391.62,319.24,0.47,0.42,1.17,50.26,4.24,3.36,2.03,0.68,0.49,2.38,46.59,143.37,523.55,715.89,714.97,150,4.766466667,25-03-2011,251.1117214
1.13,33.84,22.42,28.13,380.64,325.89,0.63,-0.02,0.89,55.36,4.52,3.54,2.12,0.21,0.65,2.69,46.51,143.03,522.98,715.21,714.22,150,4.761466667,26-03-2011,274.7940902
0,34.79,22.21,28.5,356.93,351.64,0.19,-0.71,1.09,38.49,4.93,3.73,1.63,0,0.64,2.77,46.45,142.72,522.45,714.39,712.76,150,4.751733333,27-03-2011,272.2295905
0.01,35.25,22.1,28.68,358.01,366.1,0.35,0.09,1.09,37.41,4.99,3.8,1.45,-0.02,0.65,2.63,46.39,142.46,521.97,713.45,712.01,150,4.746733333,28-03-2011,269.8854073
0,35.18,22.9,29.04,372.8,359.82,1.05,0.5,1.67,43.03,5.1,3.74,1.4,0.01,0.66,2.52,46.34,142.2,521.49,712.55,711.15,150,4.741,29-03-2011,269.840758
0,35.21,23.57,29.39,361.39,362.83,2.17,-0.06,2.36,40.07,5.56,3.94,1.54,0.01,0.67,2.41,46.28,141.93,520.98,711.6,710.06,150,4.733733333,30-03-2011,274.8858134
0,35.31,23.1,29.2,352.53,367.03,1.02,-0.36,1.22,32.19,5.4,3.94,1.34,0,0.64,2.31,46.23,141.67,520.5,710.71,709.37,150,4.729133333,31-03-2011,265.8410151
0,35.58,23.24,29.41,360.63,367.92,1.53,0.06,1.8,36.77,5.54,4.06,1.33,-0.01,0.63,2.23,46.18,141.42,520.04,709.87,708.54,150,4.7236,01-04-2011,259.4026429
0,35.25,23.63,29.44,375.88,366.65,1.47,1,2.07,41.99,5.57,4.05,1.33,-0.02,0.62,2.15,46.12,141.17,519.57,709.01,707.68,150,4.717866667,02-04-2011,231.1
0,35.12,24.25,29.68,378.72,361.63,1.48,0.85,1.97,45.48,5.33,3.84,1.22,0.05,0.64,2.1,46.07,140.92,519.09,708.18,706.96,150,4.713066667,03-04-2011,238.11
0.42,35.29,24.79,30.04,383.14,347.22,0.96,1.13,1.78,45.4,5,3.71,1.36,0.08,0.61,2.07,46.02,140.65,518.59,707.33,706.39,150,4.709266667,04-04-2011,269.5396667
1.54,34.24,23.98,29.11,390.97,344.93,-0.01,0.75,1.33,52.16,4.37,3.59,2.86,0.38,0.6,2.19,45.96,140.39,518.1,706.64,705.32,150,4.702133333,05-04-2011,268.1817889
8.02,34.2,23.02,28.61,391.91,339.76,0.41,0.34,1.44,52.85,4.11,3.49,2.52,0.48,0.62,2.47,45.91,140.12,517.59,706.09,711.59,150,4.743933333,06-04-2011,255.2317996
