prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(kg/m2/s),evap_surface(kg/m2/s),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2),Soil_Moisture_Sum,Soil_Saturation,soil_awsc_max,Actual_Soil_Saturation,date,3105
9.07,30.17,21.95,26.06,396.37,260.1,-0.17,-0.1,0.2,89.64,2.92,2.55,2.43,1.16,1.57,13.36,65.86,200.1,413.88,693.2,699.84,150,4.6656,05-11-1982,6.454545455
1.46,30.14,22.12,26.13,397.53,262.7,-0.4,0.46,0.61,84,2.73,2.38,2.24,1.38,1.35,14.27,65.52,199.45,413.67,692.91,692.13,150,4.6142,06-11-1982,6.454545455
0,30.56,22.76,26.66,398.7,217.66,-0.29,0.5,0.58,82.91,3.05,2.61,2.48,2.08,1.05,15.69,65.27,198.92,413.57,693.45,690.97,150,4.606466667,07-11-1982,6.454545455
3.49,29.6,22.64,26.12,394.89,227.24,-0.45,1.14,1.23,82.98,2.88,2.51,2.36,0.78,1.68,15.8,64.93,198.3,413.33,692.36,693.49,150,4.623266667,08-11-1982,6.454545455
1.45,29.63,22.16,25.9,391.43,239.03,0.2,2.27,2.28,68.15,2.92,2.38,2.28,0.01,2.04,14.96,64.52,197.5,413.07,690.05,689.22,150,4.5948,09-11-1982,6.454545455
1.22,29.12,21.21,25.16,384.94,241.92,0.51,1.49,1.57,76.94,2.75,2.27,2.14,0,1.83,14.19,64.12,196.75,412.79,687.85,686.93,150,4.579533333,10-11-1982,6.454545455
0,29.45,22.06,25.76,394.08,238.71,0.28,0.78,0.83,85.02,2.41,2.08,1.96,0.26,1.48,13.67,63.77,196.08,412.6,686.12,684.16,150,4.561066667,11-11-1982,6.454545455
1.46,30.67,22.45,26.56,382.51,248.76,0.65,-0.16,0.67,88.37,2.96,2.39,2.22,2.79,0.7,14.75,63.56,195.62,412.46,686.39,685.63,150,4.570866667,12-11-1982,6.454545455
0.03,30.62,22.27,26.44,363.21,276.37,0.8,-1.32,1.54,71.93,3.42,2.56,2.36,0,2.03,13.92,63.15,194.81,412.2,684.08,681.75,150,4.545,13-11-1982,6.454545455
0,30.37,19.76,25.06,350.09,287.37,-0.04,-0.14,0.15,74.94,3.43,2.75,2.52,0,1.94,13.12,62.69,193.94,411.92,681.67,679.15,150,4.527666667,14-11-1982,6.454545455
0,28.91,19.76,24.34,350.1,284.76,0.1,-0.06,0.12,77.26,3.21,2.59,2.36,0,1.88,12.44,62.26,193.08,411.58,679.36,677,150,4.513333333,15-11-1982,6.454545455
0,28.86,20.08,24.47,355.83,269.8,-0.04,-0.52,0.52,78.45,3.49,2.66,2.4,0,1.67,11.86,61.86,192.29,411.3,677.31,674.91,150,4.4994,16-11-1982,6.454545455
0,29.58,19.38,24.48,340.64,283.88,-1.18,-0.25,1.21,81.26,3.45,2.6,2.33,0,1.7,11.28,61.46,191.45,411.02,675.21,672.88,150,4.485866667,17-11-1982,6.454545455
0,29.41,17.65,23.53,339.92,283.27,-0.51,-0.12,0.52,75.21,3.52,2.62,2.34,0,1.71,10.69,61.06,190.64,410.76,673.15,670.81,150,4.472066667,18-11-1982,6.454545455
0,29.5,17.64,23.57,339.07,282.6,-0.32,0.22,0.39,79.03,3.33,2.65,2.34,0,1.67,10.18,60.66,189.8,410.44,671.08,668.74,150,4.458266667,19-11-1982,6.454545455
0,29.77,17.57,23.67,346.35,275.2,-0.08,-0.49,0.5,75.76,3.31,2.68,2.34,0,1.65,9.72,60.27,188.98,410.17,669.14,666.8,150,4.445333333,20-11-1982,6.454545455
0.9,29.59,18.22,23.9,355.41,273.55,-0.59,0.1,0.6,71.98,3.21,2.65,2.31,0,1.58,9.29,59.9,188.18,409.88,667.25,665.84,150,4.438933333,21-11-1982,6.454545455
2.13,29.1,19.98,24.54,366.8,233.22,-0.24,-0.09,0.26,79.8,2.77,2.12,1.83,0.02,1.36,8.98,59.55,187.43,409.61,665.57,665.87,150,4.439133333,22-11-1982,6.454545455
0.83,27.9,18.61,23.26,351.96,267.51,0.12,-1.36,1.37,69.44,3.43,2.57,2.19,0,1.5,8.58,59.19,186.61,409.32,663.7,662.34,150,4.4156,23-11-1982,6.454545455
0.25,29.2,19.07,24.14,340.78,274.83,-0.09,-1.25,1.25,70.71,3.34,2.58,2.18,0,1.45,8.19,58.84,185.81,409.03,661.87,659.94,150,4.3996,24-11-1982,6.454545455
0,29.43,17.94,23.68,338.36,275.3,-0.31,-0.47,0.56,70.22,3.25,2.51,2.1,0,1.45,7.85,58.48,185,408.74,660.07,657.97,150,4.386466667,25-11-1982,6.454545455
0,29.09,17.81,23.45,338.66,274.81,0.18,-0.4,0.44,70.39,3.28,2.56,2.13,0,1.48,7.51,58.14,184.18,408.48,658.31,656.18,150,4.374533333,26-11-1982,6.454545455
0,29.58,17.59,23.58,341.46,271.39,0.4,-1.16,1.23,70.34,3.15,2.4,1.98,0,1.43,7.23,57.81,183.42,408.22,656.68,654.7,150,4.364666667,27-11-1982,6.454545455
0,28.75,17.88,23.32,344.2,263.77,0.35,-0.98,1.04,71.42,2.69,2.13,1.75,0.05,1.34,6.97,57.48,182.65,407.96,655.06,653.31,150,4.3554,28-11-1982,6.454545455
0.41,28.79,19.05,23.92,341.97,270.48,0.24,-1.85,1.87,67.21,3.44,2.41,2.1,0,1.35,6.71,57.16,181.86,407.67,653.4,651.71,150,4.344733333,29-11-1982,6.454545455
0,27.62,18.82,23.22,330.29,271.64,0.28,-1.33,1.36,66.54,3.45,2.36,1.9,0,1.36,6.45,56.82,181.05,407.37,651.69,649.79,150,4.331933333,30-11-1982,6.454545455
0,28.43,17.17,22.8,312.15,275.07,-0.53,-1.87,1.94,54.89,3.62,2.27,1.84,0,1.38,6.2,56.5,180.24,407.12,650.06,648.22,150,4.321466667,01-12-1982,6.454545455
0,28.14,14.54,21.34,303.14,278.53,-1.17,-0.94,1.5,57.72,3.65,2.28,1.8,0,1.36,5.96,56.17,179.44,406.79,648.36,646.56,150,4.3104,02-12-1982,6.454545455
0,28.08,13.82,20.95,306.68,277.88,-0.85,-0.17,0.87,63.5,3.56,2.28,1.77,0,1.34,5.74,55.86,178.64,406.52,646.76,644.99,150,4.299933333,03-12-1982,6.454545455
0,28.34,14.12,21.23,320.33,273.21,-0.35,-0.63,0.72,69.66,3.22,2.34,1.8,0,1.29,5.54,55.56,177.85,406.25,645.2,643.4,150,4.289333333,04-12-1982,6.454545455
0,28.6,14.47,21.54,323.4,271.7,-0.17,-1.23,1.24,66.51,3.33,2.33,1.77,0,1.26,5.35,55.27,177.04,405.98,643.64,641.87,150,4.279133333,05-12-1982,6.454545455
0,29.11,15.2,22.16,332.1,269.53,0.25,-0.18,0.31,68.97,3.07,2.4,1.8,0,1.23,5.16,54.98,176.3,405.66,642.1,640.3,150,4.268666667,06-12-1982,6.454545455
0,29.26,16.37,22.82,330.76,269.04,0.18,-0.43,0.47,68.29,2.95,2.44,1.83,0,1.2,4.99,54.7,175.51,405.42,640.62,638.79,150,4.2586,07-12-1982,6.454545455
0,29.01,17.63,23.32,332.81,267.6,-0.15,-0.28,0.32,68.54,2.87,2.41,1.76,0,1.18,4.83,54.43,174.78,405.15,639.19,637.43,150,4.249533333,08-12-1982,6.454545455
0,28.7,16.97,22.84,333.21,267.57,-1.03,-0.88,1.35,70.28,3.27,2.38,1.71,0,1.14,4.68,54.17,174.03,404.88,637.76,636.05,150,4.240333333,09-12-1982,6.454545455
4.65,28.66,16.16,22.41,334.15,269.27,-0.63,-1.3,1.44,68.17,3.35,2.4,1.7,0,1.15,4.54,53.91,173.28,404.56,636.29,639.24,150,4.2616,10-12-1982,6.454545455
2.84,29.12,15.93,22.52,327.52,269.46,-0.23,-0.81,0.84,69.21,2.95,2.32,1.62,0,1.12,4.39,53.66,172.57,404.32,634.94,636.16,150,4.241066667,11-12-1982,6.454545455
1.15,28.65,15.83,22.24,334.75,270.25,-0.04,-0.89,0.89,64.85,3.02,2.37,1.63,0,1.12,4.26,53.42,171.83,404.08,633.59,633.11,150,4.220733333,12-12-1982,6.454545455
0,28.38,18.68,23.53,360.08,167.78,-0.51,0.05,0.51,76.66,2.31,1.57,1.07,0.72,0.63,4.75,53.27,171.36,403.88,633.26,632.19,150,4.2146,13-12-1982,6.454545455
0,28.09,19.56,23.82,352.05,235.95,0.03,-0.56,0.56,71.7,2.79,2.26,1.51,0,1.08,4.64,53.05,170.71,403.64,632.04,630.53,150,4.203533333,14-12-1982,6.454545455
0,29.22,17.65,23.44,346.88,253.96,-0.47,-0.39,0.61,71.69,2.82,2.4,1.58,0,1,4.5,52.82,170.01,403.41,630.74,629.16,150,4.1944,15-12-1982,6.454545455
0,29.27,17.53,23.4,346.94,260.45,-0.14,-0.3,0.33,72.59,2.84,2.4,1.55,0,0.96,4.38,52.61,169.34,403.2,629.53,627.98,150,4.186533333,16-12-1982,6.454545455
0,29.15,16.84,22.99,341.51,264.98,-0.52,-0.14,0.54,69.92,2.96,2.43,1.54,0,1.04,4.25,52.39,168.68,402.93,628.25,626.71,150,4.178066667,17-12-1982,6.454545455
0,29.19,16.95,23.07,347.13,260.98,0.1,-1.27,1.27,71.02,3.06,2.42,1.51,0,1.01,4.12,52.18,168,402.62,626.92,625.41,150,4.1694,18-12-1982,6.454545455
0,29.86,17.06,23.46,354.83,263.32,-0.53,-0.36,0.64,66.58,3.22,2.44,1.65,0,0.99,4,51.98,167.37,402.38,625.73,624.08,150,4.160533333,19-12-1982,6.454545455
0,29.9,17.98,23.94,348.34,261.58,-0.74,-0.59,0.95,72.14,2.97,2.36,1.45,0,0.96,3.89,51.77,166.71,402.15,624.52,623.07,150,4.1538,20-12-1982,6.454545455
0,29.26,17.65,23.46,339.12,264.04,-1,-0.68,1.21,68.87,3.1,2.38,1.43,0,0.98,3.78,51.57,166.03,401.84,623.22,621.79,150,4.145266667,21-12-1982,6.454545455
0,28.85,17.57,23.21,343.61,261.42,-0.2,-0.86,0.88,72.84,2.93,2.4,1.41,0,0.94,3.68,51.37,165.39,401.63,622.07,620.66,150,4.137733333,22-12-1982,6.454545455
0,29.04,17.53,23.28,341.81,262.39,-0.16,0.04,0.16,69.92,2.97,2.41,1.39,0,0.96,3.58,51.17,164.75,401.36,620.86,619.47,150,4.1298,23-12-1982,6.454545455
0,28.88,17.63,23.26,340.34,263.56,0.49,-0.39,0.63,70.03,2.94,2.41,1.37,0,0.88,3.49,50.98,164.16,401.13,619.76,618.39,150,4.1226,24-12-1982,6.454545455
0,28.95,16.4,22.67,343.27,263.95,-0.23,-0.59,0.63,68.01,2.96,2.42,1.35,0,0.88,3.41,50.8,163.55,400.87,618.63,617.28,150,4.1152,25-12-1982,6.454545455
0,28.81,16.23,22.52,337.5,264.88,-0.62,-0.26,0.67,66.03,2.97,2.4,1.31,0,0.91,3.32,50.61,162.92,400.61,617.46,616.15,150,4.107666667,26-12-1982,6.454545455
0,28.98,16.92,22.95,340.8,264.88,-0.38,0.32,0.5,67.57,2.64,2.18,1.17,0,0.95,3.23,50.42,162.29,400.37,616.31,615.14,150,4.100933333,27-12-1982,6.454545455
0,28.56,17.66,23.11,364.42,194.75,0.19,0.77,0.79,72.42,2.8,2.27,1.19,0,0.8,3.18,50.25,161.73,400.14,615.3,614.11,150,4.094066667,28-12-1982,6.454545455
0,28.96,19.16,24.06,350.58,235.63,0.32,-0.66,0.73,65.19,2.86,2.2,1.13,0.02,0.86,3.11,50.08,161.16,399.92,614.27,613.14,150,4.0876,29-12-1982,6.454545455
0,28.79,18.39,23.59,339.13,247.13,1.01,-1.42,1.74,59.5,3.25,2.28,1.16,0.17,0.83,3.05,49.9,160.53,399.6,613.08,611.92,150,4.079466667,30-12-1982,6.454545455
0,28.25,15.41,21.83,309.09,272.71,0.22,-1.18,1.2,53.28,3.15,2.3,1.14,0,0.93,2.98,49.72,159.92,399.38,612,610.86,150,4.0724,31-12-1982,6.454545455
0,28.38,15.53,21.96,311.09,271.36,0.05,0.07,0.09,71.27,3.23,2.33,1.14,0,1.65,8.8,61.63,151.14,613.31,834.88,833.74,150,5.558266667,01-01-1983,6.454545455
0,28.79,16.64,22.72,323.6,258.5,1.47,-0.62,1.6,69.07,3.31,2.27,1.09,0,1.39,8.53,61.25,150.73,612.66,833.17,832.08,150,5.5472,02-01-1983,6.454545455
0,28.34,15.26,21.8,298.14,276.06,0.01,-1.34,1.34,53.79,3.15,2.23,1.05,0,1.74,8.21,60.82,150.25,611.86,831.14,830.09,150,5.533933333,03-01-1983,6.454545455
0,27.58,13.29,20.43,299.77,275.86,0.25,-0.41,0.48,66.79,2.98,2.28,1.05,0,1.64,7.91,60.4,149.76,611.06,829.13,828.08,150,5.520533333,04-01-1983,6.454545455
0,27.03,13.56,20.3,298.83,275.65,0.1,-0.79,0.8,67,2.94,2.25,1.02,0,1.65,7.63,59.99,149.27,610.28,827.17,826.15,150,5.507666667,05-01-1983,6.454545455
0,26.84,12.5,19.67,299.26,277.48,0.28,-0.37,0.46,63.22,3.01,2.29,1.02,0,1.68,7.36,59.57,148.79,609.49,825.21,824.19,150,5.4946,06-01-1983,6.454545455
0,27.8,13.05,20.42,303.29,279.33,0.21,-0.59,0.63,63.68,3.16,2.37,1.03,0,1.73,7.07,59.18,148.33,608.66,823.24,822.21,150,5.4814,07-01-1983,6.454545455
0,29.29,14.36,21.82,306.41,278.27,0.73,-0.13,0.74,67.12,3.46,2.45,1.04,0,1.61,6.81,58.81,147.88,607.85,821.35,820.31,150,5.468733333,08-01-1983,6.454545455
0,29.61,15.3,22.46,313.59,274.79,0.47,-0.07,0.48,69.87,3.41,2.48,1.03,0,1.54,6.57,58.44,147.44,607.05,819.5,818.47,150,5.456466667,09-01-1983,6.454545455
0,29.21,16.31,22.76,325.96,274.32,0.65,-0.65,0.92,69.23,3.15,2.49,1.23,0,1.61,6.34,58.08,146.99,606.26,817.67,816.44,150,5.442933333,10-01-1983,6.454545455
0,29.21,16.41,22.81,322.34,275.49,0.66,-0.41,0.78,65.02,3.11,2.48,1.01,0,1.6,6.11,57.71,146.54,605.43,815.79,814.78,150,5.431866667,11-01-1983,6.454545455
0,29.13,16.42,22.78,323.23,277.64,0.35,0.05,0.35,68.42,3.25,2.51,1,0,1.56,5.9,57.36,146.1,604.55,813.91,812.91,150,5.4194,12-01-1983,6.454545455
0,29.12,17.76,23.44,330.6,264.33,0.32,-0.76,0.82,71.54,2.77,2.21,0.86,0,1.17,5.74,57.05,145.71,603.93,812.43,811.57,150,5.410466667,13-01-1983,6.454545455
0,28.67,16.99,22.83,330.8,271.72,0.07,-0.72,0.72,67.4,2.69,2.26,0.86,0,1.44,5.56,56.72,145.28,603.1,810.66,809.8,150,5.398666667,14-01-1983,6.454545455
0,28.83,17.64,23.24,346.39,252.03,0.14,0.82,0.83,65.32,2.89,2.28,0.85,0,1.39,5.38,56.4,144.87,602.31,808.96,808.11,150,5.3874,15-01-1983,6.454545455
0,28.35,17.55,22.95,340.37,271.43,0.18,-0.02,0.18,70.78,3.17,2.57,1.07,0,1.44,5.2,56.09,144.45,601.52,807.26,806.19,150,5.3746,16-01-1983,6.454545455
0,28.5,17.16,22.83,347.1,255.72,-0.01,-0.51,0.51,70.59,3.3,2.66,0.97,0,1.35,5.07,55.8,144.07,600.82,805.76,804.79,150,5.365266667,17-01-1983,6.454545455
0,29.14,16.99,23.06,338.49,274.53,0.58,0.13,0.59,69.84,3.14,2.54,0.9,0,1.43,4.9,55.5,143.66,600.01,804.07,803.17,150,5.354466667,18-01-1983,6.454545455
0,29.06,16.71,22.88,340.85,276.6,0.35,0.39,0.52,70.04,3.41,2.63,0.91,0,1.37,4.74,55.22,143.29,599.23,802.48,801.57,150,5.3438,19-01-1983,6.454545455
0,29.42,17.87,23.65,338.79,266.09,0.89,-1.16,1.46,71.25,3.02,2.37,0.79,0,1.3,4.61,54.94,142.9,598.48,800.93,800.14,150,5.334266667,20-01-1983,6.454545455
0,29.49,17.6,23.54,325.71,283.71,0.18,-1.39,1.4,58.44,3.24,2.63,0.86,0,1.44,4.46,54.65,142.51,597.58,799.2,798.34,150,5.322266667,21-01-1983,6.454545455
0,29.32,17.25,23.28,331.17,282.79,0.32,0.01,0.32,65.32,3.25,2.61,0.86,0,1.43,4.3,54.37,142.1,596.78,797.55,796.69,150,5.311266667,22-01-1983,6.454545455
0,28.96,18.57,23.76,357.97,227.99,0.29,0.71,0.77,74.44,2.57,2,0.63,0.66,1.04,4.28,54.12,141.75,596.08,796.23,795.6,150,5.304,23-01-1983,6.454545455
0,28.19,18.73,23.46,357.14,236.45,0.35,-0.14,0.38,73.81,2.61,2.12,0.65,0.07,1.22,4.34,53.87,141.39,595.33,794.93,794.28,150,5.2952,24-01-1983,6.454545455
0,28.84,18.81,23.82,349.53,272.82,0.58,0.21,0.62,70.2,3.03,2.48,0.77,0.08,1.31,4.35,53.62,141.03,594.57,793.57,792.8,150,5.285333333,25-01-1983,6.454545455
0.59,29.18,18.81,23.99,351.7,283.63,-0.44,1.08,1.17,60.37,2.71,2.22,0.66,0,1.42,4.22,53.38,140.66,593.69,791.95,791.88,150,5.2792,26-01-1983,6.454545455
0,29.14,17.51,23.33,343.98,284.72,-0.33,1.76,1.79,58.85,3.52,2.57,0.74,0,1.41,4.08,53.13,140.27,592.84,790.32,789.58,150,5.263866667,27-01-1983,6.454545455
0,29.03,17.66,23.34,345.71,282.76,0.86,1.3,1.56,59.87,3.83,2.71,0.77,0,1.4,3.96,52.89,139.91,592.02,788.78,788.01,150,5.2534,28-01-1983,6.454545455
0,29.36,17.6,23.48,352.39,286.82,1.36,0.71,1.53,68.33,3.68,2.69,0.74,0,1.32,3.84,52.64,139.56,591.19,787.23,786.49,150,5.243266667,29-01-1983,6.454545455
0,29.71,17.81,23.76,343.12,266.58,1.89,0.17,1.9,57.57,4.07,2.75,0.74,0.09,1.34,3.74,52.4,139.18,590.34,785.66,784.92,150,5.2328,30-01-1983,6.454545455
0,30.57,18.09,24.33,328.22,291.53,0.84,-0.32,0.9,50.04,4.18,2.76,0.73,0,1.45,3.61,52.16,138.8,589.45,784.02,783.29,150,5.221933333,31-01-1983,6.454545455
0,30.21,17.83,24.02,340.58,283,1.26,0.76,1.47,58.77,4.17,2.8,0.81,0.03,1.36,3.51,51.93,138.44,588.66,782.54,781.73,150,5.211533333,01-02-1983,6.454545455
0,30.3,18.43,24.36,346.98,288,1.07,-0.69,1.27,46.6,3.99,2.75,0.73,0.03,1.28,3.4,51.72,138.1,587.79,781.01,780.28,150,5.201866667,02-02-1983,6.454545455
0,30.56,19.16,24.86,328.26,296.45,0.67,-1.5,1.64,39.49,4.21,2.83,0.7,0,1.46,3.28,51.5,137.76,586.9,779.44,778.74,150,5.1916,03-02-1983,6.454545455
0,29.19,18.59,23.89,331.98,295.89,0.23,-1.88,1.89,39.73,4.25,2.79,0.67,0,1.35,3.17,51.29,137.41,585.98,777.85,777.18,150,5.1812,04-02-1983,6.454545455
0,28.27,18.46,23.36,353.97,250.96,-0.38,-0.7,0.8,53.14,3.11,2.19,0.55,0.05,1.35,3.07,51.06,137.04,585.04,776.21,775.66,150,5.171066667,05-02-1983,6.454545455
1.1,28.22,19.74,23.98,382.89,233.73,-0.29,0.28,0.4,85.65,2.36,2.08,1.32,0.9,0.8,4.66,50.9,136.78,584.48,776.82,776.6,150,5.177333333,06-02-1983,6.454545455
5.38,28.3,20.52,24.41,381.38,272.6,-0.32,0.76,0.82,81.05,1.95,1.79,1.52,2.43,0.85,13.84,50.8,136.6,584.03,785.27,789.13,150,5.260866667,07-02-1983,6.454545455
0.03,28.75,20.92,24.84,375.26,284.72,0.56,1.94,2.02,74,2.43,2.23,1.86,1.6,1.44,14.3,50.65,136.37,583.44,784.76,782.93,150,5.219533333,08-02-1983,6.454545455
0,29.79,20.54,25.16,381.74,269,0.28,0.89,0.93,91.92,2.75,2.43,1.9,2.11,0.94,18.67,50.57,136.23,583.11,788.58,786.68,150,5.244533333,09-02-1983,6.454545455
0.47,29.39,20.86,25.12,372.84,245.81,-0.4,-0.45,0.6,78.8,2.68,2.3,1.57,2.72,1.08,21.13,50.49,136.1,582.74,790.46,789.36,150,5.2624,10-02-1983,6.454545455
0.12,29.61,19.92,24.76,370.9,246.5,0.18,-0.06,0.19,78.74,2.96,2.54,1.45,1,1.69,20.84,50.36,135.86,582.17,789.23,787.9,150,5.252666667,11-02-1983,6.454545455
0,29.91,20.61,25.26,371.56,279.64,0.46,0.61,0.76,73.4,3.21,2.79,1.37,0.09,2.4,19.85,50.2,135.58,581.41,787.04,785.67,150,5.2378,12-02-1983,6.454545455
0,30.8,20.96,25.88,368.21,263.1,0.24,2.54,2.55,69.22,3.4,2.67,1.04,0.02,2.39,18.66,50.02,135.3,580.65,784.63,783.59,150,5.223933333,13-02-1983,6.454545455
0,30.72,21.33,26.02,378.52,275.11,0.87,2.59,2.73,67.75,4.03,3.16,0.99,0,2.38,17.47,49.85,134.97,579.79,782.08,781.09,150,5.207266667,14-02-1983,6.454545455
0,30.98,20.42,25.7,355.9,305.96,0.76,1.09,1.33,67.06,4.16,3.24,0.93,0,2.52,16.19,49.66,134.66,578.92,779.43,778.5,150,5.19,15-02-1983,6.454545455
0,32.12,20.83,26.48,369.83,304.9,1.24,0.98,1.58,70.98,4.2,3.27,0.9,0,2.3,15.08,49.48,134.33,578,776.89,775.99,150,5.173266667,16-02-1983,6.454545455
0,32.49,20.78,26.64,368.75,309.45,0.25,1.59,1.61,54.64,4.19,3.23,0.86,0,2.51,13.91,49.33,134.02,577.1,774.36,773.5,150,5.156666667,17-02-1983,6.454545455
0,33.44,20.62,27.03,355.73,314.5,1.13,1.72,2.06,63.05,4.71,3.29,0.85,0,2.3,12.89,49.16,133.71,576.13,771.89,771.04,150,5.140266667,18-02-1983,6.454545455
0,32.75,21.07,26.91,365.21,311.69,0.75,0.63,0.98,62.05,4.2,3.16,0.96,0.01,2.12,12.02,48.99,133.41,575.27,769.69,768.73,150,5.124866667,19-02-1983,6.454545455
0,32.09,21.49,26.79,374.15,253.63,0.86,0.26,0.9,73.12,3.61,2.68,0.73,1.8,1.65,11.69,48.84,133.13,574.4,768.06,767.33,150,5.115533333,20-02-1983,6.454545455
0,32.15,21.45,26.8,347.09,314.91,0.88,0.69,1.12,59.26,4.78,3.16,0.77,0.23,2.04,10.93,48.69,132.84,573.53,765.99,765.22,150,5.101466667,21-02-1983,6.454545455
0,32.53,20.84,26.68,356.98,299.54,1.23,0.54,1.34,57.67,4.08,2.82,0.68,0.54,1.73,10.37,48.54,132.56,572.69,764.16,763.48,150,5.089866667,22-02-1983,6.454545455
0,32.36,20.74,26.55,348.3,320.45,0.31,0.8,0.86,57,4.17,3.1,0.71,0,1.87,9.68,48.4,132.29,571.84,762.21,761.5,150,5.076666667,23-02-1983,6.454545455
0,32.78,21.51,27.15,368.85,303.13,0.65,2.28,2.37,55.33,4.35,3.16,0.75,0.02,1.82,9.09,48.25,132,570.94,760.28,759.53,150,5.063533333,24-02-1983,6.454545455
0,32.76,22.4,27.58,383.68,263.81,1.28,2.05,2.42,67.3,3.68,2.72,0.94,0.48,1.58,9.42,48.11,131.73,570.1,759.36,758.42,150,5.056133333,25-02-1983,6.454545455
0,32.44,21.4,26.92,360.33,306.32,0.63,-0.33,0.71,61.45,3.84,2.67,0.71,0.41,2.59,17.8,47.98,131.45,569.28,766.51,765.8,150,5.105333333,26-02-1983,6.454545455
0,32.57,20.68,26.62,344.81,324.02,0.74,-0.82,1.1,50.57,4.76,3.23,0.72,0.01,2.52,16.37,47.85,131.19,568.42,763.83,763.11,150,5.0874,27-02-1983,6.454545455
0,32.99,20.93,26.96,343.78,331.83,0.62,0.12,0.63,58.75,4.59,3.38,0.7,0,2.56,14.92,47.72,130.93,567.48,761.05,760.35,150,5.069,28-02-1983,6.454545455
0,33.27,21.46,27.36,362.84,327.56,0.6,1.65,1.76,62.88,4.93,3.59,0.72,0,2.43,13.74,47.59,130.66,566.55,758.54,757.82,150,5.052133333,01-03-1983,6.454545455
0,33.73,22.08,27.9,368.24,328.81,0.98,2.1,2.32,55.31,5.15,3.57,0.69,0,2.34,12.65,47.46,130.39,565.64,756.14,755.45,150,5.036333333,02-03-1983,6.454545455
0,33.78,21.53,27.66,360.95,328.99,0.57,1.17,1.3,59.63,4.87,3.57,0.67,0,2.16,11.66,47.33,130.14,564.7,753.83,753.16,150,5.021066667,03-03-1983,6.454545455
0,33.08,21.61,27.34,372.59,322.51,0.49,1.62,1.69,52.76,3.9,3.03,0.54,0.05,2.17,10.77,47.22,129.88,563.81,751.68,751.14,150,5.0076,04-03-1983,6.454545455
0,33.35,21.99,27.67,368.4,325.83,0.14,2.02,2.02,43.2,4.95,3.42,0.6,0,2.19,9.89,47.11,129.63,562.81,749.44,748.84,150,4.992266667,05-03-1983,6.454545455
0,32.71,21.03,26.87,376.02,321.48,0.18,1.43,1.44,54.51,4.32,3.26,0.56,0.01,1.94,9.15,46.98,129.35,561.89,747.37,746.81,150,4.978733333,06-03-1983,6.454545455
0,32.76,21.43,27.1,369.36,332.78,0.8,-0.26,0.84,62.57,4.08,3.21,0.6,0.01,1.83,8.49,46.88,129.13,560.96,745.46,744.86,150,4.965733333,07-03-1983,6.454545455
0,32.98,22.32,27.65,367.5,337.12,0.96,0.09,0.96,58.98,4.54,3.68,0.6,0,1.76,7.88,46.78,128.9,560.1,743.66,743.06,150,4.953733333,08-03-1983,6.454545455
0,33.48,22.13,27.8,371.53,338.97,0.39,0.84,0.93,56.98,4.64,3.74,0.59,0,1.75,7.29,46.68,128.69,559.19,741.85,741.26,150,4.941733333,09-03-1983,6.454545455
0,34.53,22.57,28.55,374.16,335.9,1.2,-0.15,1.21,52,4.76,3.65,0.61,0,1.71,6.74,46.6,128.48,558.28,740.1,739.49,150,4.929933333,10-03-1983,6.454545455
0,34.96,23.03,29,370.77,337.69,0.9,0.29,0.95,51.15,4.73,3.57,0.53,0.02,1.68,6.21,46.51,128.26,557.34,738.32,737.79,150,4.9186,11-03-1983,6.454545455
2.17,35.79,22.7,29.24,368.16,342.23,1.24,-0.21,1.26,35.11,5.19,3.74,0.54,0,1.64,5.7,46.44,128.1,556.6,736.84,738.47,150,4.923133333,12-03-1983,6.454545455
0,36.88,22.58,29.73,359.03,346.66,1.24,-0.21,1.26,35.15,5.91,3.71,0.55,0,1.59,5.21,46.37,127.95,555.9,735.43,734.88,150,4.8992,13-03-1983,6.454545455
0,37.6,22.14,29.87,358.51,349.2,1.99,2.36,3.09,28.65,5.71,3.74,0.51,0,1.48,4.8,46.3,127.75,555.12,733.97,733.46,150,4.889733333,14-03-1983,6.454545455
0,37.42,23.01,30.22,364.52,345.37,1.7,1.91,2.56,32.27,5.87,3.83,0.5,0,1.49,4.46,46.21,127.58,554.28,732.53,732.03,150,4.8802,15-03-1983,6.454545455
0,36.33,22.97,29.65,354.64,350.45,0.96,-0.08,0.96,39.42,5.21,3.73,0.47,0,1.55,4.15,46.14,127.37,553.34,731,730.53,150,4.8702,16-03-1983,6.454545455
0,35.56,22.42,28.99,348.56,352.06,0.36,0.13,0.38,38.79,5.02,3.7,0.45,0,1.46,3.87,46.06,127.19,552.51,729.63,729.18,150,4.8612,17-03-1983,6.454545455
0,35.74,23.67,29.7,374.43,341.98,1.06,0.96,1.43,46.83,5.06,3.82,0.46,0,1.31,3.68,45.98,126.99,551.63,728.28,727.82,150,4.852133333,18-03-1983,6.454545455
