prcp(mm/day),tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(kg/m2/s),evap_surface(kg/m2/s),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2),Soil_Moisture_Sum,Soil_Saturation,soil_awsc_max,Actual_Soil_Saturation,date,3082
0,33.41,19.07,26.24,367.35,299.68,-0.15,0.21,0.53,46.74,3.74,3.11,2.92,0,0.33,12.98,84.07,183.93,495.05,776.03,773.11,125,6.18488,24-10-2017,5.252481767
0,33.37,17.82,25.6,368.94,299.93,-0.87,0.73,1.17,45.49,3.79,3.07,2.87,0,0.32,11.95,83.68,183.69,494.98,774.3,771.43,125,6.17144,25-10-2017,5.173238452
0,33.5,18.01,25.76,381.05,295.34,-0.89,1.06,1.41,52.75,3.64,3.02,2.81,0,0.23,11.09,83.28,183.45,494.87,772.69,769.88,125,6.15904,26-10-2017,3.51
0,32.94,18.87,25.9,382.05,289.64,0.34,0.61,0.72,58.49,3.7,3,2.78,0,0.17,10.39,82.89,183.21,494.75,771.24,768.46,125,6.14768,27-10-2017,2.54
0,32.56,18.89,25.72,383.73,280.76,-0.52,-0.45,0.74,58.3,3.15,2.63,2.42,0.01,0.2,9.8,82.49,182.95,494.67,769.91,767.49,125,6.13992,28-10-2017,2.25
0,32.32,18.21,25.26,373.44,290.17,-0.87,0.67,1.1,54.09,3.72,2.78,2.56,0,0.27,9.24,82.09,182.68,494.56,768.57,766.01,125,6.12808,29-10-2017,2.581666667
0,32.77,18.15,25.46,372.87,288.95,-0.15,0.04,0.28,51.27,3.52,2.75,2.52,0,0.21,8.7,81.71,182.44,494.47,767.32,764.8,125,6.1184,30-10-2017,2.688388889
0,32.22,16.61,24.42,375.36,290.43,-0.51,0.47,0.71,49.36,3.73,2.89,2.64,0,0.15,8.19,81.35,182.19,494.35,766.08,763.44,125,6.10752,31-10-2017,2.75597963
0,31.45,16.4,23.92,380.64,288.49,-0.75,-0.17,0.83,51.28,3.74,2.79,2.55,0,0.23,7.72,80.99,181.94,494.25,764.9,762.35,125,6.0988,01-11-2017,2.982120432
0,30.81,16.41,23.61,374.22,280.99,-1.06,-0.28,1.14,51.04,3.44,2.54,2.31,0,0.21,7.31,80.61,181.66,494.16,763.74,761.43,125,6.09144,02-11-2017,2.968676274
0,30.84,15.71,23.28,368.15,285.81,-0.9,-1.05,1.39,52.05,3.59,2.56,2.33,0,0.2,6.95,80.22,181.39,494.06,762.62,760.29,125,6.08232,03-11-2017,2.976828307
0,30.67,15.43,23.05,369.39,285.01,-1.82,-1.28,2.27,52.54,3.91,2.7,2.46,0,0.17,6.63,79.85,181.13,493.95,761.56,759.1,125,6.0728,04-11-2017,3.391991261
0,31.42,16.35,23.88,362.11,284.77,-0.87,-1.06,1.42,58.36,3.98,2.76,2.51,0,0.13,6.33,79.48,180.86,493.83,760.5,757.99,125,6.06392,05-11-2017,3.434927799
0,31.69,16.09,23.89,368.33,284.65,-0.73,-0.56,0.99,54.07,3.79,2.77,2.52,0,0.11,6.07,79.12,180.58,493.73,759.5,756.98,125,6.05584,06-11-2017,3.572120939
0,31.51,16.46,23.98,371.1,257.88,-1.11,-0.15,1.15,58.1,3.67,2.75,2.5,0,0.11,5.83,78.79,180.34,493.63,758.59,756.09,125,6.04872,07-11-2017,3.669009928
0,31.6,16.61,24.1,388.32,269.27,-1.15,-0.06,1.16,55.17,3.41,2.44,2.22,0.02,0.11,5.59,78.45,180.08,493.54,757.66,755.44,125,6.04352,08-11-2017,3.527039621
0,30.83,16.43,23.63,377.71,279.78,-0.95,-0.14,0.97,45.37,3.28,2.4,2.17,0,0.09,5.36,78.13,179.82,493.44,756.75,754.58,125,6.03664,09-11-2017,3.38379176
0,30.46,15.34,22.9,350.1,280.32,-0.52,-1.19,1.35,49.92,3.64,2.61,2.36,0,0.08,5.14,77.8,179.57,493.3,755.81,753.45,125,6.0276,10-11-2017,2.88
0,30.26,13.67,21.96,343.59,281.6,-1.19,-1.22,1.74,50.94,3.68,2.57,2.33,0,0.07,4.95,77.46,179.31,493.2,754.92,752.59,125,6.02072,11-11-2017,2.767333333
0,29.71,13.57,21.64,340.35,282.59,-1.02,-0.38,1.15,48.02,3.71,2.53,2.28,0,0.06,4.79,77.11,179.02,493.13,754.05,751.77,125,6.01416,12-11-2017,2.51
0,30.03,14.19,22.11,358.81,277,-0.61,-1.33,1.47,48.32,3.66,2.58,2.32,0,0.06,4.63,76.77,178.75,493,753.15,750.83,125,6.00664,13-11-2017,2.436333333
0,30.51,15.3,22.9,401.05,258.15,-1,-1.27,1.63,57.68,3.74,2.63,2.36,0,0.06,4.48,76.44,178.49,492.92,752.33,749.97,125,5.99976,14-11-2017,2.389677778
0,31.36,17.61,24.48,393.08,238.69,-2.9,-1.72,3.37,59.25,3.91,2.68,2.41,0,0.05,4.35,76.13,178.23,492.79,751.5,749.09,125,5.99272,15-11-2017,2.323462593
0,29.92,18.29,24.1,391.5,158.42,-1.92,-1.39,2.38,72.98,2.96,1.98,1.77,0.01,0.03,4.27,75.82,177.98,492.73,750.8,749.03,125,5.99224,16-11-2017,1.05
0,31.02,18.98,25,384.96,216.6,-2.15,-0.45,2.22,67.4,3.11,2.3,2.05,0,0.04,4.19,75.51,177.73,492.62,750.05,748,125,5.984,17-11-2017,0.93
0,31.56,19.44,25.5,387.48,242.47,-1.52,-0.33,1.58,64.98,2.73,2.11,1.89,0,0.03,4.09,75.23,177.49,492.54,749.35,747.46,125,5.97968,18-11-2017,1.005666667
0,31.57,19.17,25.37,386.66,237.4,-1.16,-0.79,1.43,59.09,2.74,2.04,1.79,0.01,0.04,4,74.96,177.26,492.47,748.69,746.9,125,5.9752,19-11-2017,1.000255556
0,31.18,19.44,25.31,388.13,244.12,-1.23,-1.69,2.1,51.84,3.44,2.33,2.09,0.01,0.05,3.89,74.7,177.04,492.34,747.97,745.88,125,5.96704,20-11-2017,1.036828519
0,31.29,19.16,25.22,393.69,261.6,-1.44,-0.68,1.6,51.77,3.85,2.6,2.27,0,0.04,3.77,74.45,176.81,492.26,747.29,745.02,125,5.96016,21-11-2017,1.039991395
0,30.69,19.3,25,396.87,251.13,-0.41,-0.55,0.75,55.84,3.41,2.36,2.08,0.06,0.04,3.66,74.2,176.59,492.17,746.62,744.54,125,5.95632,22-11-2017,0.988661217
0,30.53,18.3,24.42,385.79,206.88,-0.69,-0.35,0.8,59.7,3.61,2.4,2.11,0,0.04,3.58,73.95,176.36,492.07,745.96,743.85,125,5.9508,23-11-2017,0.962818771
0,30.38,17.34,23.86,364.05,248.84,-0.27,-0.81,0.87,59.57,3.63,2.4,2.07,0,0.03,3.49,73.69,176.13,491.94,745.25,743.18,125,5.94544,24-11-2017,0.85
0,30.19,14.54,22.36,338.99,268.06,-0.97,-1.1,1.49,54.62,3.81,2.3,2,0,0.03,3.4,73.43,175.88,491.9,744.61,742.61,125,5.94088,25-11-2017,0.871666667
0,30.42,13.1,21.76,327.98,271.53,-0.93,-0.35,1.04,46.24,3.51,2.26,1.92,0,0.02,3.32,73.15,175.65,491.73,743.85,741.93,125,5.93544,26-11-2017,0.838722222
0,30.42,12.46,21.44,327.95,270.75,-0.89,0.22,0.93,36.34,3.44,2.23,1.9,0,0.02,3.24,72.89,175.39,491.68,743.2,741.3,125,5.9304,27-11-2017,0.77
0,31.07,12.41,21.74,331.21,268.27,-0.83,0.47,0.96,43.54,3.23,2.25,1.89,0,0.02,3.16,72.64,175.14,491.54,742.48,740.59,125,5.92472,28-11-2017,0.737666667
0,30.55,13.36,21.96,337.39,267.1,-0.32,0.14,0.44,46.93,3.46,2.26,1.88,0,0.02,3.08,72.39,174.92,491.48,741.87,739.99,125,5.91992,29-11-2017,0.710522222
0,30.25,13.77,22.01,338.66,264.82,-1,0.43,1.12,47.95,3.46,2.26,1.9,0,0.02,3.02,72.15,174.68,491.37,741.22,739.32,125,5.91456,30-11-2017,0.64
0,29.13,13.57,21.35,334.97,264.01,-1.74,-0.89,1.98,47.28,3.49,2.23,1.82,0,0.02,2.95,71.89,174.44,491.29,740.57,738.75,125,5.91,01-12-2017,0.55
0,28.74,12.82,20.78,329.41,264.64,-1.75,-0.56,1.85,48.46,3.6,2.27,1.84,0,0.02,2.9,71.63,174.2,491.16,739.89,738.05,125,5.9044,02-12-2017,0.51
0,28.48,12.58,20.53,331.02,264.6,-1.08,-0.09,1.12,54.18,3.4,2.22,1.77,0,0.02,2.84,71.38,173.96,491.06,739.24,737.47,125,5.89976,03-12-2017,0.36
0,28.88,12.65,20.76,334.49,263.83,-1.48,-0.64,1.62,47.68,3.3,2.23,1.78,0,0.02,2.79,71.13,173.71,490.97,738.6,736.82,125,5.89456,04-12-2017,0.358
0,28.79,14.31,21.55,354.81,254.84,-1.47,0.07,1.48,49.82,3.47,2.31,1.82,0,0.02,2.74,70.88,173.47,490.89,737.98,736.16,125,5.88928,05-12-2017,0.350066667
0,30.02,15.92,22.97,367.38,253.36,-1.13,-0.19,1.16,52.99,3.26,2.38,1.83,0,0.02,2.68,70.65,173.26,490.81,737.4,735.57,125,5.88456,06-12-2017,0.29
0,30.74,16.72,23.73,365.96,253.44,-1.26,-1.29,1.82,47.09,3.65,2.4,1.9,0,0.02,2.63,70.43,173.02,490.67,736.75,734.85,125,5.8788,07-12-2017,0.24
0,30.2,15.84,23.02,370.9,252.67,-1.64,-2.02,2.62,53.48,3.89,2.36,1.78,0,0.02,2.59,70.19,172.79,490.58,736.15,734.37,125,5.87496,08-12-2017,0.242
0,29.72,15.61,22.66,343.32,254.51,-0.58,-2.24,2.32,44.8,3.86,2.29,1.77,0,0.02,2.54,69.96,172.55,490.5,735.55,733.78,125,5.87024,09-12-2017,0.233266667
0,28.76,12.66,20.71,328.73,261.6,-1.05,-0.27,1.09,40.34,3.65,2.14,1.59,0,0.01,2.5,69.73,172.32,490.37,734.92,733.33,125,5.86664,10-12-2017,0.21
0,30.56,11.81,21.18,339.83,258.5,-1.08,0.02,1.09,38.72,3.03,2.16,1.58,0,0.02,2.47,69.53,172.1,490.3,734.4,732.82,125,5.86256,11-12-2017,0.203
0,30.39,13.14,21.76,352.44,256.78,-1.58,0.25,1.61,43.44,2.99,2.23,1.63,0,0.02,2.43,69.33,171.89,490.22,733.87,732.24,125,5.85792,12-12-2017,0.205233333
0,31.06,14.97,23.02,370.22,253.31,-0.94,0.35,1.07,52.42,3.37,2.3,1.64,0,0.02,2.4,69.13,171.68,490.12,733.33,731.69,125,5.85352,13-12-2017,0.203314444
0,30.86,15.93,23.4,361.06,251.45,-1.14,0.7,1.35,54.31,3.35,2.29,1.7,0,0.02,2.37,68.94,171.48,489.99,732.78,731.08,125,5.84864,14-12-2017,0.195432481
0,30.51,16.17,23.34,353.81,252.97,-0.44,0.15,0.52,46.2,3.63,2.26,1.57,0,0.02,2.35,68.76,171.28,489.92,732.31,730.74,125,5.84592,15-12-2017,0.187107238
0,30.52,15.05,22.78,352.53,255.55,-1.79,0.98,2.04,43.56,3.52,2.27,1.55,0,0.02,2.33,68.57,171.06,489.83,731.79,730.24,125,5.84192,16-12-2017,0.178501251
0,28.29,13.8,21.04,367.65,252.9,-1.31,-0.75,1.55,52.21,3.48,2.22,1.55,0,0.03,2.32,68.38,170.85,489.76,731.31,729.76,125,5.83808,17-12-2017,0.173050792
0,27.7,13.53,20.62,319.03,256.02,-0.87,-2.43,2.6,32.38,3.86,2.1,1.46,0,0.03,2.3,68.17,170.65,489.6,730.72,729.26,125,5.83408,18-12-2017,0.166265502
0,29.11,10.42,19.76,313.07,226.89,-0.7,-1.47,1.66,35.25,3.73,2.06,1.44,0,0.03,2.28,67.97,170.44,489.53,730.22,728.78,125,5.83024,19-12-2017,0.161968151
0,29.33,10.59,19.96,325.93,259.07,-0.96,-1.23,1.57,43.71,3.45,2.12,1.42,0,0.02,2.27,67.77,170.22,489.44,729.7,728.28,125,5.82624,20-12-2017,0.159246496
0,29.35,11.39,20.37,337.55,254.74,-0.66,-0.56,0.9,47.18,3.29,2.15,1.43,0,0.03,2.26,67.58,170,489.35,729.19,727.76,125,5.82208,21-12-2017,0.154189447
0,28.69,11.68,20.19,338.18,254.21,-0.83,-1.62,1.83,44.98,3.32,2.17,1.39,0,0.04,2.25,67.4,169.78,489.24,728.67,727.28,125,5.81824,22-12-2017,0.147653317
0,29.12,12.09,20.6,335.3,255.32,-0.71,-1.11,1.36,47.98,3.28,2.15,1.39,0,0.03,2.25,67.22,169.57,489.17,728.21,726.82,125,5.81456,23-12-2017,0.13
0,30.27,11.84,21.06,333.88,256.19,-0.86,-0.48,1.01,42.26,3.08,2.17,1.41,0,0.03,2.24,67.04,169.38,489.08,727.74,726.33,125,5.81064,24-12-2017,0.125666667
0,28.73,12.25,20.49,340.19,257.32,-0.18,-1.85,1.86,40.12,3.41,2.2,1.4,0,0.05,2.24,66.88,169.19,488.94,727.25,725.85,125,5.8068,25-12-2017,0.122922222
0,27.84,11.37,19.6,323.55,256.87,-0.87,-1.75,1.98,43.51,3.84,2.08,1.33,0,0.05,2.23,66.7,168.99,488.89,726.81,725.48,125,5.80384,26-12-2017,0.124517407
0,29.03,9.32,19.18,317.62,260.81,-0.21,-0.6,0.73,36.51,3.49,2.06,1.24,0,0.04,2.23,66.52,168.78,488.79,726.32,725.08,125,5.80064,27-12-2017,0.128861025
0,29.77,9.34,19.56,318.26,263.3,-0.77,-0.92,1.21,34.98,3.33,2.09,1.3,0,0.05,2.23,66.35,168.59,488.71,725.88,724.58,125,5.79664,28-12-2017,0.131611982
0,29.92,9.55,19.74,324.14,262.75,-1.1,-1.17,1.61,37.69,3.41,2.12,1.3,0,0.05,2.23,66.19,168.4,488.6,725.42,724.12,125,5.79296,29-12-2017,0.133354255
0,29.18,10.67,19.92,328.39,258.96,-0.76,-0.36,0.88,50.86,3.33,2.14,1.26,0,0.05,2.23,66.03,168.2,488.5,724.96,723.7,125,5.7896,30-12-2017,0.127791028
0,29.39,10.88,20.14,332.4,259.81,-1.18,-0.81,1.45,42.44,3.43,2.18,1.3,0,0.06,2.23,65.87,168.01,488.4,724.51,723.21,125,5.78568,31-12-2017,0.12
0,29.39,11.58,20.48,333.84,259.17,-1.03,0.09,1.04,42.6,3.35,2.19,1.24,0,0.16,6.53,64,151.99,612.14,834.66,833.42,125,6.66736,01-01-2018,0.1
0,28.85,12,20.42,349.8,246.86,-1.37,0.22,1.43,45.59,3.36,2.13,1.19,0.01,0.18,6.3,63.87,151.89,611.7,833.76,832.57,125,6.66056,02-01-2018,0.096666667
0,27.77,10.85,19.31,328.13,260.1,-0.06,0.38,0.66,49.75,3.44,2.19,1.21,0,0.15,6.07,63.74,151.8,611.26,832.87,831.66,125,6.65328,03-01-2018,0.094555556
0,28.14,10.04,19.09,324.41,261.84,-1.27,-0.41,1.36,46.73,3.43,2.14,1.15,0,0.14,5.86,63.62,151.71,610.79,831.98,830.83,125,6.64664,04-01-2018,0.089885185
0,28.59,10.11,19.35,328.84,260.78,-0.68,0.77,1.08,43.03,3.27,2.19,1.18,0,0.15,5.67,63.49,151.63,610.37,831.16,829.98,125,6.63984,05-01-2018,0
0,28.91,10.61,19.76,338.62,261.77,-0.67,0.85,1.1,45.5,3.19,2.12,1.09,0,0.14,5.48,63.37,151.54,609.93,830.32,829.23,125,6.63384,06-01-2018,0
0,27.98,10.8,19.39,354.47,260.2,-0.61,1,1.19,47.45,2.83,2,1.06,0,0.17,5.3,63.25,151.45,609.53,829.53,828.47,125,6.62776,07-01-2018,0
0,27.67,11.03,19.35,334.98,261.17,-0.63,-0.08,0.69,55.01,3.51,2.21,1.12,0,0.12,5.14,63.13,151.36,609.08,828.71,827.59,125,6.62072,08-01-2018,0
0,27.73,10.82,19.27,327.46,267.36,-1.52,-0.2,1.55,44.81,3.42,2.21,1.08,0,0.15,4.99,63.02,151.27,608.59,827.87,826.79,125,6.61432,09-01-2018,0
0,28.32,10.72,19.52,341.48,262.66,-1.05,-1.04,1.49,43.37,3.58,2.29,1.14,0,0.14,4.83,62.91,151.18,608.16,827.08,825.94,125,6.60752,10-01-2018,0
0,29.59,11.18,20.38,349.8,261.74,0.55,-0.68,1.01,48.08,3.51,2.37,1.11,0,0.14,4.67,62.8,151.09,607.68,826.24,825.13,125,6.60104,11-01-2018,0
0,30.07,11.83,20.95,351.69,261.92,-0.96,-1.21,1.56,37.87,3.76,2.37,1.21,0,0.16,4.52,62.69,151.01,607.24,825.46,824.25,125,6.594,12-01-2018,0
0,30.02,13.02,21.52,362.07,252.01,-0.94,-0.97,1.39,53.19,4.27,2.41,1.15,0,0.24,4.37,62.58,150.92,606.74,824.61,823.46,125,6.58768,13-01-2018,0
0,30.37,14.09,22.23,378.38,238.39,-1.32,-0.31,1.37,45.78,3.85,2.47,1.1,0,0.17,4.23,62.48,150.84,606.25,823.8,822.7,125,6.5816,14-01-2018,0
0,30.77,15.64,23.2,352.6,263.26,-0.01,-0.24,0.89,45.77,3.85,2.44,1.19,0,0.23,4.09,62.39,150.76,605.8,823.04,821.85,125,6.5748,15-01-2018,0
0,30.4,12.52,21.46,329.55,270.7,-0.91,-0.42,1.03,34.79,3.79,2.35,1.01,0,0.21,3.95,62.3,150.69,605.36,822.3,821.29,125,6.57032,16-01-2018,0
0,30.82,12.1,21.46,339.94,270.33,-0.94,-0.18,0.98,42.76,3.67,2.39,1.13,0,0.19,3.83,62.21,150.61,604.89,821.54,820.41,125,6.56328,17-01-2018,0
0,29.4,12.6,21,330.04,272.31,-0.85,-0.33,0.93,39.66,4.27,2.35,0.98,0,0.23,3.71,62.11,150.53,604.44,820.79,819.81,125,6.55848,18-01-2018,0
0,29.36,10.67,20.02,326.64,275.99,-1.16,0.02,1.17,39.98,3.92,2.33,1.01,0,0.2,3.61,62.03,150.46,603.99,820.09,819.08,125,6.55264,19-01-2018,0
0,29.57,10.76,20.16,331.98,276.22,-0.63,0.16,0.72,45.92,3.43,2.39,1,0,0.14,3.51,61.94,150.39,603.59,819.43,818.43,125,6.54744,20-01-2018,0
0,29.59,11.14,20.37,336.33,276.15,-0.61,0.55,0.84,43.46,3.56,2.42,0.99,0,0.2,3.41,61.86,150.32,603.15,818.74,817.75,125,6.542,21-01-2018,0
0,29.85,11.75,20.8,333.79,277.89,-0.66,1.06,1.27,47.02,3.25,2.46,1.04,0,0.16,3.33,61.77,150.24,602.76,818.1,817.06,125,6.53648,22-01-2018,0
0,29.7,13.56,21.63,374.09,266.23,-0.68,1.71,1.86,44.04,3.84,2.59,0.98,0.01,0.22,3.25,61.69,150.17,602.32,817.43,816.45,125,6.5316,23-01-2018,0
0,28.76,13.87,21.32,335.63,273.54,0.74,-2.56,2.67,30.87,3.94,2.51,1.01,0,0.24,3.18,61.6,150.09,601.88,816.75,815.74,125,6.52592,24-01-2018,0
0,28.29,10.26,19.27,308.25,284.47,0.83,-1.16,1.46,36.15,3.92,2.4,0.87,0,0.25,3.09,61.51,150.01,601.42,816.03,815.16,125,6.52128,25-01-2018,0
0,28.66,9.65,19.16,311.78,288.45,-0.95,-0.47,1.14,31.54,3.73,2.38,0.9,0,0.17,3.02,61.43,149.93,600.95,815.33,814.43,125,6.51544,26-01-2018,0
0,29.56,9.27,19.42,317.21,288.12,-1.68,0.16,1.74,31.38,3.84,2.4,0.92,0,0.19,2.95,61.34,149.86,600.53,814.68,813.76,125,6.51008,27-01-2018,0
0,29.88,10.5,20.19,326.15,286.79,-1.16,0.36,1.22,34.33,3.92,2.49,0.86,0,0.29,2.88,61.26,149.79,600.09,814.02,813.16,125,6.50528,28-01-2018,0
0,29.99,11.62,20.8,329.03,288.62,-0.6,0.44,0.8,33.67,3.93,2.54,0.95,0,0.29,2.81,61.18,149.72,599.68,813.39,812.44,125,6.49952,29-01-2018,0
0,30.58,11.22,20.9,328.01,289.65,-0.17,-0.24,0.48,37.48,4.05,2.57,0.85,0,0.27,2.74,61.11,149.66,599.24,812.75,811.9,125,6.4952,30-01-2018,0
0,31.31,11.03,21.17,332.73,291.79,0.86,-1.09,1.48,30.5,3.95,2.61,0.89,0,0.21,2.68,61.04,149.59,598.83,812.14,811.25,125,6.49,31-01-2018,0
0,31.67,11.86,21.76,329.19,292.95,-0.92,-0.18,0.94,27.85,4.26,2.6,0.97,0,0.26,2.61,60.98,149.52,598.38,811.49,810.52,125,6.48416,01-02-2018,0
0,31.93,12.05,21.99,331.78,295.04,-0.91,1.12,1.47,26.43,3.64,2.61,0.82,0,0.26,2.55,60.91,149.46,597.97,810.89,810.07,125,6.48056,02-02-2018,0
0,32.84,13.02,22.93,340.11,291.45,-0.91,1.82,2.05,30.43,4.03,2.7,0.97,0,0.27,2.49,60.84,149.39,597.54,810.26,809.29,125,6.47432,03-02-2018,0
0,32.73,14.3,23.52,352.29,289.91,-0.86,1.76,1.98,38.77,3.89,2.71,0.94,0,0.26,2.44,60.78,149.32,597.1,809.64,808.7,125,6.4696,04-02-2018,0
0,32.77,14.91,23.84,351.7,291.16,-0.65,1.55,1.69,41.83,3.9,2.79,0.96,0,0.35,2.4,60.71,149.27,596.67,809.05,808.09,125,6.46472,05-02-2018,0
0,32.16,16.3,24.23,365.56,253.34,0.2,0.46,0.61,53.65,3.3,2.58,0.85,0,0.24,2.37,60.64,149.21,596.24,808.46,807.61,125,6.46088,06-02-2018,0
0,28.8,16.82,22.81,393.74,106.88,-0.86,0.5,1.05,56.92,1.43,0.88,0.5,0.02,0.1,2.45,60.59,149.15,595.98,808.17,807.67,125,6.46136,07-02-2018,0
0,31.59,15.54,23.56,377.12,292.59,0.01,1.09,1.11,36.38,4.02,2.85,1.16,0.02,0.29,2.43,60.54,149.1,595.62,807.69,806.53,125,6.45224,08-02-2018,0
0,30.82,16.02,23.42,386.35,285.51,0.63,1.43,1.6,50.21,4.3,2.67,0.95,0.08,0.29,2.4,60.48,149.04,595.23,807.15,806.2,125,6.4496,09-02-2018,0
0,28.52,14.99,21.76,384.24,145.1,-2.26,-0.62,2.36,47.49,3.44,1.91,0.65,0.01,0.3,2.4,60.41,148.98,594.84,806.63,805.98,125,6.44784,10-02-2018,0
0,28.45,16.2,22.32,382.44,248.83,-1.51,1.89,2.43,77.14,3,1.91,1.16,0.1,0.27,3.72,60.34,148.92,594.43,807.41,806.25,125,6.45,11-02-2018,0
6.95,28.38,16.57,22.48,391.55,227.34,-0.59,0.65,0.96,64.8,3.2,2.31,2.14,0.8,0.43,6.14,60.29,148.86,594.11,809.4,814.21,125,6.51368,12-02-2018,0
5.4,27.7,16.94,22.32,376.32,293.3,-0.69,0.07,0.75,66.32,3.24,2.6,2.28,0.25,0.58,9.6,60.24,148.8,593.76,812.4,815.52,125,6.52416,13-02-2018,0
4.59,27.33,15.59,21.46,362.72,285.61,-1.03,-1.88,2.18,59.75,3.46,2.68,2.2,0,0.68,11.2,60.18,148.75,593.41,813.54,815.93,125,6.52744,14-02-2018,0
0,29.49,13.46,21.48,342.4,305.17,-0.87,-0.6,1.08,54.4,4.21,2.82,1.83,0,0.73,10.44,60.12,148.69,592.97,812.22,810.39,125,6.48312,15-02-2018,0
0,30.19,13.26,21.72,339.85,310.43,-0.79,-0.34,0.87,43.06,4.21,2.88,1.49,0,0.72,9.78,60.05,148.62,592.52,810.97,809.48,125,6.47584,16-02-2018,0
0,31.59,13.91,22.75,351.35,310.97,-0.12,-0.12,0.35,42.58,4.15,3,1.2,0,0.72,9.16,59.99,148.55,592.09,809.79,808.59,125,6.46872,17-02-2018,0
0,33.04,14.97,24,359.02,310.18,-1.02,0.97,1.45,40.83,4.09,3.04,1.13,0,0.72,8.58,59.93,148.5,591.69,808.7,807.57,125,6.46056,18-02-2018,0
0,33.52,16.07,24.8,383.62,307.7,-0.84,1.24,1.54,40.18,4.4,3.13,1.14,0,0.67,8.01,59.88,148.44,591.24,807.57,806.43,125,6.45144,19-02-2018,0
0,32.92,17.41,25.16,376.29,306.89,-0.99,1.08,1.49,48.76,3.67,2.79,1,0.03,0.64,7.52,59.83,148.38,590.82,806.55,805.55,125,6.4444,20-02-2018,0
0,33.07,17.39,25.23,371.05,309.89,-0.68,1.1,1.31,43.37,4.35,3.14,1.02,0,0.65,7.09,59.77,148.33,590.41,805.6,804.58,125,6.43664,21-02-2018,0
0,34.03,17.18,25.6,378.38,311.79,-0.88,1.68,1.9,33.84,4.17,3.13,1.04,0,0.61,6.64,59.72,148.25,589.98,804.59,803.55,125,6.4284,22-02-2018,0
0,34.66,18.27,26.46,375.59,313.6,-1.22,1.67,2.08,35.05,4.55,3.17,0.96,0,0.61,6.22,59.67,148.21,589.57,803.67,802.71,125,6.42168,23-02-2018,0
0,35.06,18.95,27.01,371.1,316.37,-0.83,1.73,1.97,36.5,4.67,3.25,0.95,0,0.59,5.83,59.62,148.15,589.17,802.77,801.82,125,6.41456,24-02-2018,0
0,34.87,18.68,26.78,376.15,300.31,-0.57,0.5,0.88,40.85,4.52,3.25,0.93,0,0.53,5.48,59.58,148.09,588.79,801.94,801.01,125,6.40808,25-02-2018,0
0,34.41,18.37,26.39,389.38,317.55,-0.02,0.48,0.58,40.42,4.33,3.16,0.85,0,0.54,5.16,59.54,148.05,588.4,801.15,800.3,125,6.4024,26-02-2018,0
0,35.38,18.38,26.88,360.28,323.11,-1.59,-0.17,1.61,32.32,5.04,3.28,0.91,0,0.55,4.86,59.5,148,588.03,800.39,799.48,125,6.39584,27-02-2018,0
0,35.54,17.81,26.67,362.08,327.61,-0.54,0.43,0.71,30.38,4.96,3.25,0.82,0,0.5,4.58,59.46,147.95,587.67,799.66,798.84,125,6.39072,28-02-2018,0
0,36.51,17.57,27.04,379.94,324.06,-0.7,1.47,1.68,29.85,4.61,3.29,0.79,0,0.46,4.32,59.42,147.91,587.29,798.94,798.15,125,6.3852,01-03-2018,0
0,36.57,17.55,27.06,382.88,323.38,-0.35,1.57,1.61,26.41,4.7,3.23,0.75,0.01,0.37,4.08,59.39,147.88,586.97,798.32,797.57,125,6.38056,02-03-2018,0
0,36.38,18.58,27.48,375.24,328.03,0.56,1.53,1.69,29.33,4.89,3.26,0.73,0,0.45,3.86,59.36,147.83,586.71,797.76,797.03,125,6.37624,03-03-2018,0
0,36.37,18.72,27.54,381.94,327.73,-0.98,0.62,1.22,27.07,4.28,2.65,0.58,0,0.41,3.66,59.33,147.8,586.4,797.19,796.61,125,6.37288,04-03-2018,0
0,35.67,19.07,27.37,382.68,326.48,-0.33,0.87,1.01,33.17,4.89,3.08,0.65,0,0.39,3.48,59.29,147.76,586.03,796.56,795.91,125,6.36728,05-03-2018,0
0,35.4,19.44,27.42,378.29,329.19,-0.26,0.2,0.79,37.58,5.01,3.07,0.66,0,0.48,3.32,59.26,147.72,585.66,795.96,795.3,125,6.3624,06-03-2018,0
0,35.68,19.02,27.35,385.39,328.49,-1.85,0.92,2.07,31.08,5.19,3.02,0.59,0.01,0.43,3.18,59.22,147.67,585.29,795.36,794.77,125,6.35816,07-03-2018,0
0,34.06,20.14,27.1,383.83,296.2,-2.1,-0.64,2.21,23.97,5.16,3.26,0.67,0,0.43,3.04,59.19,147.62,584.97,794.82,794.15,125,6.3532,08-03-2018,0
0,34.8,19.87,27.34,389.73,315.49,-1.27,0.32,1.33,31.07,4.81,2.97,0.57,0.01,0.44,2.91,59.15,147.59,584.6,794.25,793.68,125,6.34944,09-03-2018,0
0,35.66,20.01,27.84,397.03,326.49,-1.16,0.46,1.27,34.82,4.91,3.3,0.71,0.31,0.43,2.82,59.12,147.53,584.24,793.71,793,125,6.344,10-03-2018,0
